smiles,pred_pActivity,pred_uncertainty,pred_conservative,pred_offmax,selectivity,makeability,combined_score
Oc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,8.175206713140152,0.044699046270511605,8.152857190004896,7.521934767684483,0.6532719454556695,0.888888888888889,0.7203782971820466
Nc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,7.953713253501512,0.07784500569233715,7.914790750655343,7.1344184608813705,0.8192947926201413,0.9166666666666667,0.7194207525979864
C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,8.374293361566107,0.030971116960720125,8.358807803085746,8.056308573458361,0.31798478810774533,0.9166666666666667,0.7167188285065798
O=C(C#CCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cn1,8.858861785503601,0.009782757616833834,8.853970406695185,8.996664262804066,-0.1378024773004647,0.888888888888889,0.7154104022151876
Clc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,7.666025103168861,0.022745936887169287,7.654652134725277,6.680062975311221,0.9859621278576407,0.9166666666666667,0.7146119050947979
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2n1,8.364137728562866,0.04998553439316114,8.339144961366285,8.07191424710519,0.2922234814576772,0.9166666666666667,0.713523298906626
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Br)c3)c2n1,8.359677118489405,0.0353021651186761,8.342026035930067,8.14084901546082,0.21882810302858502,0.9166666666666667,0.7093914680889405
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OCCCN1CCOCC1,7.68983817733257,0.0506453570880798,7.66451549878853,6.736741823435329,0.9530963538972408,0.888888888888889,0.7084844736807925
Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,8.02037777103791,0.07742678882408137,7.98166437662587,7.312087284692207,0.708290486345704,0.8311111111111111,0.7038370933119384
COc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,7.844390850179141,0.03869771896535335,7.825041990696464,7.188195091076591,0.65619575910255,0.888888888888889,0.7001851104651714
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN1CCC[C@H]1C(N)=O,7.801011112715473,0.032372675587405475,7.784824774921771,7.059293130275679,0.7417179824397939,0.8611111111111112,0.6989686013345007
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN1CCC[C@@H]1C(N)=O,7.801011112715473,0.03237267558740527,7.784824774921771,7.059293130275679,0.7417179824397939,0.8611111111111112,0.6989686013345007
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1C[C@H](OC)C[C@@H]1C(N)=O,7.763683444429924,0.024325828672871714,7.751520530093488,6.929515554305871,0.8341678901240535,0.8333333333333334,0.69864941697598
Fc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,7.49025954535521,0.030846162290193543,7.474836464210113,6.626439881031226,0.8638196643239837,0.9166666666666667,0.69558764249044
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,7.54792092330721,0.02117853270958747,7.537331656952416,6.698348113313436,0.8495728099937736,0.888888888888889,0.6946177650291654
CN(C)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,8.117977190146386,0.0833679543571609,8.076293212967805,7.683130986637819,0.43484620350856673,0.8311111111111111,0.6925497310522432
C#Cc1cccc(Nc2ncnc3c2/C(=C/c2[nH]c(C(=O)NCCN4CCOCC4)cc2C)C(=O)N3)c1,7.875390922838984,0.05581057259292168,7.847485636542523,7.233523907300044,0.6418670155389403,0.8311111111111111,0.6917047591856409
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCCC[C@@H]1C(N)=O,7.651405695311882,0.047236401403538006,7.627787494610113,6.919962721804278,0.7314429735076047,0.8611111111111112,0.6882328883977078
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@@H]1C(N)=O,7.655729567010782,0.01830840103181035,7.6465753664948775,6.961032602438482,0.6946969645723007,0.8611111111111112,0.6876529048390189
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@H]1C(N)=O,7.655729567010782,0.01830840103181055,7.6465753664948775,6.961032602438482,0.6946969645723007,0.8611111111111112,0.6876529048390189
Cc1c(-c2ccccc2)[nH]c2ncnc(Nc3cccc(Cl)c3)c12,7.51050058114439,0.0918374819992915,7.464581840144744,6.706573428647549,0.8039271524968408,0.888888888888889,0.6858931925859457
C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCn1ccnc1,8.123375242193722,0.03905319125970665,8.103848646563868,8.055217979609651,0.06815726258407118,0.888888888888889,0.6808514553189601
CN(C)CCn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,7.4079997939803475,0.06622555684715693,7.374887015556769,6.619818041474636,0.7881817525057118,0.888888888888889,0.6797834021463541
CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cs1,7.555261146790426,0.03426348864681249,7.538129402467019,6.994567868572545,0.5606932782178804,0.888888888888889,0.6763673104640118
Brc1cccc(Nc2ncnc3cccnc23)c1,7.352314799244664,0.03525572854622628,7.33468693497155,6.657868029828968,0.6944467694156957,0.9166666666666667,0.6761598116139612
COc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,7.6575601802400275,0.01821835346229723,7.648451003508879,7.218615186989576,0.4389449932504519,0.888888888888889,0.6759539890033734
Brc1cccc(Nc2ncnc3ccc4[nH]cnc4c23)c1,7.594866525766814,0.03736824700798653,7.576182402262821,7.105070595067039,0.489795930699775,0.888888888888889,0.6742563245120958
CS(=O)(=O)CCNC(=O)NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,7.805798586898165,0.05829693414054395,7.776650119827893,7.4875412196377455,0.3182573672604194,0.8495002222222221,0.6697636837612176
COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OCCCN1CCOCC1,7.330543171790595,0.03417445667758732,7.313455943451801,6.662676989716712,0.6678661820738823,0.888888888888889,0.6690251951159838
O=C1Nc2ncnc(Nc3ccc(F)c(Cl)c3)c2/C1=C/c1ccc(C(=O)NCCN2CCOCC2)[nH]1,7.70958497457765,0.035636530573342096,7.691766709290979,7.354679180503237,0.3549057940744129,0.8311111111111111,0.6644155131787535
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CC[C@H](C(N)=O)C1,7.439178880125477,0.02296427692929532,7.427696741660829,6.93072395970093,0.5084549204245468,0.8611111111111112,0.6622455653545785
C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1/C=C/CCN1CCOCC1,7.851725331833178,0.0431935942515924,7.830128534707382,7.855344727660497,-0.003619395827318961,0.888888888888889,0.6591802746211199
Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3ccccn3)cc2Cl)c1,7.453067552528026,0.02884015948117492,7.438647472787438,7.119263996686252,0.333803555841774,0.888888888888889,0.6560707696323871
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCn1ccnc1,7.419128144093763,0.02507202490712446,7.406592131640201,7.057556122245655,0.361572021848108,0.888888888888889,0.655873492459344
CN(C)c1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,7.498082309450716,0.02937810206581819,7.483393258417807,7.226924571606167,0.27115773784454866,0.888888888888889,0.6549419311859964
Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3ccccc3)cc2Cl)c1,7.246989046208459,0.028345109740589597,7.2328164913381645,6.754272811087287,0.492716235121172,0.888888888888889,0.6531476579294059
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC[C@@H](O)CN1CCOCC1,7.369468368658239,0.022204646650148693,7.358366045333165,6.938639176144169,0.4308291925140706,0.8611111111111112,0.6530750319074287
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC[C@H](O)CN1CCOCC1,7.369468368658239,0.022204646650148447,7.358366045333165,6.938639176144169,0.4308291925140706,0.8611111111111112,0.6530750319074287
C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCOC,7.649634772320773,0.03641064993211954,7.631429447354714,7.669177084296973,-0.019542311976199933,0.9166666666666667,0.6500602462749299
CNC(=O)[C@H]1CCCN1Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,7.36484591087072,0.025264556734261336,7.352213632503589,6.991335996534252,0.3735099143364682,0.8611111111111112,0.6490506779054028
COc1cc2ncnc(Nc3ccc4c(c3)CCC4)c2cc1OC.Cl,7.121989035877381,0.08515919744601945,7.079409437154371,6.544161665026965,0.5778273708504162,0.888888888888889,0.6478138988815197
C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,7.7054958601906565,0.045135152288639055,7.682928284046337,7.833037826482224,-0.12754196629156755,0.9166666666666667,0.6463653607542611
Brc1cccc(Nc2ncnc3cc4c(cnn4CCCN4CCOCC4)cc23)c1,7.453108244405651,0.04471713209279038,7.4307496783592555,7.1542995702838015,0.2988086741218492,0.8311111111111111,0.6444256174699958
ClCCN(CCN/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)Cc1ccccc1,7.199085949114145,0.025905422817542413,7.1861332377053735,6.784099466475976,0.4149864826381684,0.8738888888888889,0.6431675891769758
OCC(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,7.517117448519093,0.07436297876883831,7.479935959134673,7.4143303920857715,0.10278705643332131,0.8611111111111112,0.6391925492877506
C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,7.524514799375147,0.03185586766800189,7.5085868655411465,7.5528070375636105,-0.02829223818846316,0.888888888888889,0.637754450024101
COC(=O)CCCC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,7.4466410152072555,0.02439833076317634,7.434441849825667,7.370942154899136,0.0756988603081199,0.8735395555555554,0.6374572590148855
CNC(=O)NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,7.659963741713095,0.026224211210002384,7.646851636108094,7.868365867614003,-0.2084021259009079,0.888888888888889,0.6352447237610949
Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,7.380034149613229,0.015289756583055635,7.372389271321701,7.351225684453851,0.028808465159377405,0.888888888888889,0.6331215089274684
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCCC1,7.166808737570491,0.019651155814363854,7.15698315966331,6.939645305138112,0.22716343243237969,0.888888888888889,0.6319740361677946
NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,7.433311523020744,0.02523572855645053,7.420693658742518,7.491233122491363,-0.057921599470619256,0.888888888888889,0.6305334171273936
CC(=O)Nc1cc2ncnc(NCc3ccccc3)c2cn1,7.22674517443402,0.06383604156535577,7.194827153651342,7.122283166926667,0.10446200750735368,0.9166666666666667,0.6300086467930681
Nc1nccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,7.426272626866483,0.024889437051984525,7.413827908340491,7.516667972570619,-0.09039534570413554,0.888888888888889,0.6280811915533808
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCCCC1,7.165380765931504,0.013765190091879485,7.158498170885564,7.005692780073869,0.15968798585763455,0.888888888888889,0.6279618708155605
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@H]1CC(N)=O,7.194396002984847,0.06123114386236157,7.163780431053667,6.975847668854591,0.2185483341302561,0.8611111111111112,0.6269141305432425
CS(=O)(=O)CCC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,7.3550461263031135,0.02847858870195614,7.340806831952135,7.346379175409784,0.00866695089332925,0.8695202222222221,0.6267361712230131
Nc1ccccc1C#Cc1cncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,7.355431616105226,0.03471564786915369,7.338073792170649,7.412619289778154,-0.057187673672927986,0.888888888888889,0.6252377973418943
Clc1cccc(Nc2[nH]nc3ncnc(Nc4ccccc4)c23)c1,7.222234557590523,0.06789744549687972,7.188285834842083,7.134129043432911,0.08810551415761214,0.888888888888889,0.6243347155427479
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCCC1,7.052170288723266,0.08404005919215558,7.0101502591271885,6.819721590825635,0.232448697897631,0.888888888888889,0.6219200170375316
Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3ncccn3)cc2Cl)c1,7.248365687190381,0.03104657447365025,7.232842399953555,7.258103438998096,-0.009737751807715078,0.888888888888889,0.6216952505710674
NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c23)CC1,7.307548891373441,0.02886822142605278,7.293114780660415,7.368160811755597,-0.06061192038215513,0.8311111111111111,0.6136568162823194
O=S(=O)(CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(C(F)(F)F)c4)c3c2)o1)c1ccccn1,7.49234963387166,0.023424537810411258,7.480637364966454,7.362806476810013,0.1295431570616472,0.6582133333333331,0.6114290725428111
CS(=O)(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,7.2736533566115344,0.006930968580138743,7.270187872321465,7.497838872046697,-0.2241855154351624,0.888888888888889,0.6110785249778496
NCC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,7.239757722281851,0.024037571439864486,7.227738936561919,7.184090515087732,0.05566720719411933,0.7733333333333333,0.608262179520255
Nc1ccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cc1,7.2007734935212735,0.04572112046449308,7.177912933289027,7.382598452653856,-0.1818249591325829,0.888888888888889,0.6072315607094019
OCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,7.383631073002292,0.01652814832953519,7.375366998837524,7.790183376075859,-0.4065523030735676,0.888888888888889,0.6060743490374018
NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,7.279081511693927,0.014646206718920005,7.271758408334467,7.324938544313807,-0.045857032619879945,0.7733333333333333,0.604844219606182
COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,6.656274131450919,0.032570655499128194,6.639988803701355,6.358381963056807,0.29789216839411203,0.888888888888889,0.6038401942986913
C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1CCCCN1CCOCC1,7.35095714587239,0.05483594595940308,7.323539172892688,7.74295553880158,-0.3919983929291897,0.888888888888889,0.6030264580943132
CC(=O)NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,7.310775680199245,0.01925665653762942,7.30114735193043,7.722200270795852,-0.4114245905966074,0.888888888888889,0.6010799436066167
CC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,7.344669038680929,0.08157345680197668,7.303882310279941,7.7533456407094885,-0.40867660202855927,0.888888888888889,0.6002541877840076
Clc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Br)c4)c23)c1,7.172879932383029,0.06614083199967304,7.139809516383192,7.445673043093647,-0.2727931107106185,0.888888888888889,0.5987817180878753
CN1CCC=C(C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)C1,7.144523567986006,0.0349744385082283,7.127036348731892,7.421399733827066,-0.2768761658410597,0.888888888888889,0.598312574041981
N#Cc1cnc2ccc(NCc3c[nH]cn3)cc2c1Nc1ccc(F)c(Cl)c1,6.9936559721264135,0.03547698335994043,6.975917480446443,7.16272247380212,-0.16906650167570625,0.888888888888889,0.5955963260685055
COc1cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1CN1CCC(N)CC1,7.132228145387313,0.027551105640339413,7.118452592567143,7.17496966119212,-0.04274151580480634,0.7733333333333333,0.5952153590668897
CCN(CC)[C@@](C)(C#Cc1ncnc2cc(OC)c(OC)cc12)CCc1ccccc1,6.384061891679103,0.10588093946324513,6.33112142194748,5.8987740047313535,0.4852878869477495,0.888888888888889,0.5948736475243493
CC1(N)CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,7.204258822554602,0.024809599447182234,7.19185402283101,7.333023994161131,-0.12876517160652945,0.7733333333333333,0.5944778732118954
Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCNCC6)c45)ccc32)c1,7.147199998208151,0.04062128551368316,7.1268893554513095,7.20637515582406,-0.059175157615908525,0.7733333333333333,0.594470488261331
OCCNC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,7.138504272152799,0.04206655928763385,7.1174709925089825,7.190742522083928,-0.05223824993112913,0.7733333333333333,0.5942882984244726
CC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,7.356470730742387,0.04808397881399299,7.332428741335391,7.930809159304696,-0.5743384285623083,0.888888888888889,0.5923124032788886
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCN(C)CC1,6.719924975421165,0.018030675051679847,6.710909637895325,6.692428048057403,0.02749692736376197,0.888888888888889,0.5916456685048073
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@@H]1C(=O)N(C)C,6.899219066554847,0.04032127272980386,6.879058430189946,6.995609456061854,-0.09639038950700662,0.8611111111111112,0.5898273953456665
Brc1cccc(Nc2[nH]cnc3c4ccccc4nc2-3)c1.Cl,6.745718836649739,0.012764718576105026,6.739336477361687,6.785957570919594,-0.040238734269855136,0.888888888888889,0.5892876038032708
CNC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,7.058502570400532,0.031726758399963126,7.042639191200551,7.120916187634789,-0.06241361723425687,0.7733333333333333,0.5891692216528941
OC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,7.09118459214598,0.038176125150712906,7.072096529570624,7.187406161210745,-0.09622156906476498,0.7733333333333333,0.5887763826850403
CCc1c(C(=O)NCCCn2ccnc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,7.126120894412819,0.04869976975830933,7.101771009533664,7.288808172260133,-0.16268727784731407,0.7733333333333333,0.5862796125474286
CN1CCN(CCCOc2cc(OC3CCOCC3)c3c(Nc4ccc(F)c(Cl)c4)ncnc3c2)CC1,6.868791155265834,0.03347716182208344,6.852052574354792,6.9518709767066555,-0.08307982144082171,0.8311111111111111,0.5845997669396257
C=C(CN1CCOCC1)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.083953895979443,0.027600196677337825,7.070153797640774,7.555442068210442,-0.47148817223099915,0.888888888888889,0.5827324312337442
O=C(CO)NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,6.975823820910511,0.0300905789035821,6.96077853145872,7.096400813728819,-0.12057699281830736,0.7733333333333333,0.5804483978105837
O[C@H]1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,7.0578030106914085,0.03798360295703255,7.038811209212892,7.223075004229495,-0.1652719935380862,0.7455555555555555,0.5782173417575643
O[C@@H]1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,7.0578030106914085,0.03798360295703255,7.038811209212892,7.223075004229495,-0.1652719935380862,0.7455555555555555,0.5782173417575643
CNC(=O)c1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,7.133218841014781,0.06739930276676291,7.099519189631399,7.7625515584563445,-0.6293327174415637,0.888888888888889,0.5739562509183213
CC1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,6.931711602436955,0.01071443825791883,6.926354383307996,7.122555802602949,-0.19084420016599335,0.7455555555555555,0.5701018240623725
O=C(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,7.230816185826432,0.07110718189804321,7.195262594877411,8.038494350907214,-0.807678165080782,0.888888888888889,0.5687241005350343
CS(=O)(=O)CCNC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,6.8975890675312455,0.039993321951606195,6.877592406555443,7.077667714285113,-0.1800786467538673,0.7555319999999999,0.5686745352010059
O=C(/C=C/c1ccccc1)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.393217722462668,0.04988911085383576,7.36827316703575,8.391470005352092,-0.9982522828894238,0.888888888888889,0.5680242177639693
COc1cccc(-c2cn(C3CCN(CC(N)=O)C3)c3ncnc(N)c23)c1,6.338311824683279,0.019375967283414106,6.328623841041572,6.284197855512683,0.0541139691705963,0.8611111111111112,0.5652244804183633
CN(C)C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,6.798199164536636,0.01941839006177525,6.788489969505749,7.000385181648234,-0.20218601711159767,0.7733333333333333,0.5647799022109762
NC(=O)C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,6.925327078572901,0.042115009795932336,6.904269573674935,7.276730376525586,-0.3514032979526851,0.7733333333333333,0.5622644857989669
c1ccc(CNc2[nH]cnc3c4ccccc4nc2-3)cc1,6.275010204930824,0.04895209873716267,6.250534155562243,6.269809615904358,0.00520058902646614,0.888888888888889,0.5608989030188058
Brc1cccc(Nc2ncnc3c2sc2ncccc23)c1,6.5743794508397375,0.035409555195919366,6.556674673241778,6.888538150167333,-0.31415869932759577,0.888888888888889,0.5603266525430461
CN1CCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,6.824342631363187,0.014661128263250849,6.817012067231562,7.146271503126636,-0.32192887176344875,0.7733333333333333,0.559167803561821
NC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,6.305836445603456,0.044387863141696,6.283642514032608,6.330572945787539,-0.024736500184083354,0.8611111111111112,0.5570160200982927
C[C@H](Nc1[nH]cnc2c3ccccc3nc1-2)c1ccccc1.Cl,6.2327870697745835,0.03154366839892025,6.217015235575124,6.229099729654855,0.0036873401197281552,0.8611111111111112,0.5548691338651152
CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)[C@H](O)NC4=O,7.031718971831587,0.06343874142599562,6.999999601118589,6.857897115368779,0.17382185646280846,0.4633333333333333,0.5541743646971
CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccs4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,6.910772549491594,0.008533352550162332,6.9065058732165125,7.670191349104866,-0.7594187996132717,0.8738888888888889,0.5526162750732204
COC1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,6.757255925176679,0.020652477246838042,6.74692968655326,7.064458500404834,-0.3072025752281551,0.7455555555555555,0.5514290438427742
COc1cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1CN1CCCNCC1,6.786352659947322,0.01600087596716145,6.778352221963741,7.195234580129053,-0.40888192018173175,0.7733333333333333,0.5512918774369913
O=C(O)C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,6.825962297747795,0.013015704844652148,6.819454445325469,7.386042167004672,-0.5600798692568771,0.7733333333333333,0.5444668665384498
