smiles,pred_pActivity,pred_uncertainty,pred_conservative,pred_offmax,selectivity,makeability,combined_score,parent_smiles
CNc1cc2c(Nc3cccc(-c4ccccc4)c3)ncnc2cn1,8.246209040155954,0.05809345659215601,8.217162311859875,7.666467519120334,0.5797415210356194,0.888888888888889,0.7195505705781988,OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
Cc1ccc2c(Nc3cccc(-c4ccccn4)c3)ncnc2c1,7.621394128900263,0.07346161511886545,7.58466332134083,6.408267329063145,1.2131267998371182,0.888888888888889,0.7193178106234763,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1
CN(C)c1cc2c(Nc3cccc(Cl)c3)ncnc2cn1,8.079915496765775,0.03163393381734799,8.064098529857102,7.429577480274796,0.6503380164909789,0.9166666666666667,0.7190591478876798,OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CC(C)c1ccc2c(Nc3ccc(Cl)cc3)ncnc2c1,7.479362602763348,0.06243096100582578,7.448147122260435,6.218626776099704,1.2607358266636437,0.9166666666666667,0.7181346037888957,COc1cc2ncnc(Nc3ccc(Br)c(Br)c3)c2cc1OC
COc1ccc2c(Nc3cccc(C#N)c3)ncnc2c1,7.717847087181404,0.11316635060889212,7.661263911876958,6.671988126671233,1.045858960510171,0.9166666666666667,0.7170733104502789,Oc1cc2ncnc(Nc3cccc(Br)c3)c2cc1O
COc1cccc(Nc2ncnc3cnc(N(C)C)cc23)c1,7.986256729006641,0.054935741819360166,7.958788858096961,7.256397810708291,0.7298589182983495,0.9166666666666667,0.717010440865594,CNc1cc2c(Nc3cccc(Cl)c3)ncnc2cn1
CCc1ccc(Nc2ncnc3cc(Br)ccc23)cc1,7.55909204875058,0.0658432505645919,7.526170423468284,6.413679968660112,1.145412080090468,0.9166666666666667,0.7157393455243359,COc1cc2ncnc(Nc3ccc(Br)c(Br)c3)c2cc1OC
CNc1cccc(Nc2ncnc3cnc(C)cc23)c1,8.056076203630287,0.06832351644108028,8.021914445409747,7.426019420810789,0.6300567828194978,0.9166666666666667,0.7144671358310575,OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CC(C)c1ccc(Nc2ncnc3cc(C(C)C)ccc23)cc1,7.382471199697669,0.057293323232486905,7.353824538081425,6.117567957345077,1.2649032423525917,0.9166666666666667,0.7125962364665169,COc1cc2ncnc(Nc3ccc(Br)c(Br)c3)c2cc1OC
CCOc1cccc(Nc2ncnc3cc(OCC)ncc23)c1,7.561423283298725,0.06866100738152622,7.527092779607962,6.469367884216102,1.0920553990826232,0.9166666666666667,0.712409367279758,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1
COc1cccc(Nc2ncnc3cc(C#N)ccc23)c1,7.689293191576434,0.11724434051398627,7.630671021319441,6.6863879844825735,1.0029052070938604,0.9166666666666667,0.7124001828911941,Oc1cc2ncnc(Nc3cccc(Br)c3)c2cc1O
CCOc1ccc2c(Nc3cccc(N(C)C)c3)ncnc2c1,7.551077772148089,0.09687927845616698,7.502638132920005,6.4348496454897175,1.1162281266583713,0.9166666666666667,0.7118626547525955,Nc1ccc2c(Nc3cccc(Cl)c3)ncnc2c1
CCOc1ccc(Nc2ncnc3cc(F)ccc23)cc1,7.360573137458647,0.07008482105456375,7.3255307269313645,6.093623325150222,1.2669498123084244,0.9166666666666667,0.7107159433077138,COc1cc2ncnc(Nc3ccc(Br)c(Br)c3)c2cc1OC
CC(C)c1cccc(Nc2ncnc3cc(C#N)ncc23)c1,7.560155455116309,0.05725316919977122,7.531528870516423,6.506014839438704,1.0541406156776052,0.9166666666666667,0.7105308459646311,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1
COc1cc2c(Nc3cccc(Cl)c3)ncnc2cn1,7.961327855920698,0.02989106300925201,7.946382324416072,7.330628009592848,0.6306998463278495,0.9166666666666667,0.7105071782400716,OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CCOc1nc2cc3c(Nc4cccc(C(C)C)c4)ncnc3cc2[nH]1,7.857949266505832,0.07812070157267206,7.818888915719496,7.019696459602605,0.8382528069032276,0.888888888888889,0.710439927842766,Cc1nc2cc3c(Nc4cccc(Br)c4)ncnc3cc2[nH]1
CCOc1ccc(Nc2ncnc3cc(CC)ccc23)cc1,7.291774516794867,0.02815053732230167,7.2776992481337155,5.9992111499736325,1.2925633668212342,0.9166666666666667,0.7101135908598912,COc1cc2ncnc(Nc3ccc(Br)c(Br)c3)c2cc1OC
N#Cc1cccc(Nc2ncnc3cnc(C#N)cc23)c1,8.022211219876294,0.11343040163213021,7.965496019060229,7.395878535118717,0.6263326847575765,0.9166666666666667,0.7098624739580104,CNc1cc2c(Nc3cccc(Cl)c3)ncnc2cn1
N#Cc1cccc(Nc2ncnc3cc(-c4cccnc4)ccc23)c1,7.728476807295502,0.11136240987453942,7.672795602358232,6.745176024062104,0.983300783233398,0.888888888888889,0.7097513122476626,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1
CNc1ccc2c(Nc3cccc(S(C)(=O)=O)c3)ncnc2c1,7.6970749628430655,0.08178974690365877,7.656180089391236,6.775707590076297,0.9213673727667686,0.9166666666666667,0.7095631586304317,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1
CCc1cccc(Nc2ncnc3cnc(N(C)C)cc23)c1,7.956019163550212,0.06723383888196631,7.922402244109229,7.30622379065102,0.6497953728991916,0.9166666666666667,0.7095017165839894,CN(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CCOc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.875119166593383,0.018513907268295177,7.865862212959236,7.194084685448388,0.6810344811449953,0.9166666666666667,0.708833907620234,CN(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CC(C)c1ccc(Nc2ncnc3cc(N(C)C)ccc23)cc1,7.333614304657123,0.05733772146054911,7.304945443926849,6.085240341608051,1.2483739630490724,0.9166666666666667,0.7085073806586099,COc1cc2ncnc(Nc3ccc(Br)c(Br)c3)c2cc1OC
CNc1ccc2c(Nc3ccc(-c4cccnc4)cc3)ncnc2c1,7.577863501105332,0.07638078914369217,7.539673106533486,6.505962808038364,1.0719006930669686,0.888888888888889,0.7076245560119175,COc1cc2ncnc(Nc3ccc(Br)c(Br)c3)c2cc1OC
CN(C)c1cccc(Nc2ncnc3cnc(N(C)C)cc23)c1,7.951172853708999,0.09286466212518657,7.904740522646406,7.313086379107583,0.6380864746014163,0.9166666666666667,0.7071854749131417,OCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CCOc1cccc(Nc2ncnc3cc4[nH]c(C#N)nc4cc23)c1,7.78164467176453,0.012936338963578178,7.775176502282741,6.975467610937261,0.8061770608272694,0.888888888888889,0.7069253746721419,Cc1nc2cc3c(Nc4cccc(Br)c4)ncnc3cc2[nH]1
CS(=O)(=O)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.970570186625464,0.06111972190410819,7.94001032567341,7.387943404730725,0.5826267818947386,0.9166666666666667,0.7065188244373073,OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
N#Cc1ccc2c(Nc3cccc(-c4cccnc4)c3)ncnc2c1,7.705753158053578,0.10102893253725688,7.655238691784949,6.770585921069648,0.9351672369839301,0.888888888888889,0.7058394113963147,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N
CCc1cccc(Nc2ncnc3cnc(OC)cc23)c1,7.862552571366971,0.041651635300392405,7.841726753716775,7.201825888239883,0.6607266831270877,0.9166666666666667,0.7056223716408591,OCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CS(=O)(=O)c1cccc(Nc2ncnc3cnc(C#N)cc23)c1,7.984269243454574,0.07731426964382988,7.945612108632659,7.425186503607923,0.5590827398466507,0.9166666666666667,0.705093785474135,CNc1cc2c(Nc3cccc(Cl)c3)ncnc2cn1
CS(=O)(=O)c1cc2c(Nc3cccc(C#N)c3)ncnc2cn1,7.9886681714217485,0.07249653192451452,7.952419905459491,7.442973748707368,0.5456944227143801,0.9166666666666667,0.7047728355372824,O=C(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CCOc1cc2ncnc(Nc3cccc(N(C)C)c3)c2cn1,7.486712985783903,0.02041966981459382,7.476503150876606,6.488827509694545,0.9978854760893583,0.9166666666666667,0.7042664203763491,O=C(O)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1
CNc1ccc(Nc2ncnc3cc(C(C)C)ccc23)cc1,7.462593684105649,0.10089379655208883,7.412146785829604,6.378890677391546,1.083703006714103,0.9166666666666667,0.70409885334863,COc1cc2ncnc(Nc3ccc(Br)c(Br)c3)c2cc1OC
CN(C)c1cccc(Nc2ncnc3cnc(F)cc23)c1,7.923300697792341,0.04885103800881227,7.898875178787934,7.349639834158907,0.5736608636334335,0.9166666666666667,0.7036175456886702,CNc1cc2c(Nc3cccc(Cl)c3)ncnc2cn1
CCOc1cc2ncnc(Nc3cccc(OC)c3)c2cn1,7.473785481129656,0.049726633267321074,7.448922164495995,6.452551174653391,1.0212343064762646,0.9166666666666667,0.703452405062004,O=C(O)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1
