smiles,target_name,pActivity,activity_nM,target_chembl_id
CN(C)c1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,EGFR,7.537602002101044,29.0,CHEMBL203
CN(C)c1ccc(Nc2ncnc3cc(-c4ccccc4)sc23)cc1,EGFR,7.026872146400302,94.0,CHEMBL203
CN(C)c1ccc2c(Nc3cccc(Br)c3)ncnc2c1,EGFR,7.958607314841775,11.0,CHEMBL203
CN(C)c1ccc2c(Nc3cccc(Br)c3)ncnc2n1,EGFR,6.063863576887897,1312.0,CHEMBL203
CN(C)c1ccc2cncnc2c1,EGFR,7.958607314841775,11.0,CHEMBL203
CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,EGFR,7.075720713938118,84.0,CHEMBL203
CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2n1,EGFR,7.756289394320262,20.8,CHEMBL203
CN(C)c1ccc2ncncc2c1,EGFR,6.920818753952375,120.0,CHEMBL203
CN(C)c1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,EGFR,7.703334809738469,19.8,CHEMBL203
CN(C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)CCO,EGFR,7.853871964321762,14.0,CHEMBL203
CN(C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)CCO,ERBB2,6.3829996588791005,414.0,CHEMBL1824
CN(CC(=O)O)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,EGFR,7.688127328228166,292.36,CHEMBL203
CN(CC(=O)O)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,EGFR,9.356547323513812,0.44,CHEMBL203
CN(CC(=O)O)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,EGFR,7.795880017344075,16.0,CHEMBL203
CN(CC(O)C(O)C(O)C(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,EGFR,8.494850021680094,3.2,CHEMBL203
CN(CC(O)CO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,EGFR,9.2518119729938,0.56,CHEMBL203
CN(CC(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,EGFR,8.494850021680094,3.2,CHEMBL203
CN(CCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)CCS(C)(=O)=O,EGFR,6.080921907623926,830.0,CHEMBL203
CN(CCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)CCS(C)(=O)=O,ERBB2,5.750068243365805,1778.0,CHEMBL1824
CN(CCCl)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,EGFR,6.806875401645538,156.0,CHEMBL203
CN(CCCl)C(=O)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,EGFR,7.0915149811213505,81.0,CHEMBL203
CN(CCCl)CCN/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,EGFR,8.356547323513812,4.4,CHEMBL203
CN(CCO)C(=O)COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,ERBB2,6.920818753952375,120.0,CHEMBL1824
CN(CCO)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,EGFR,8.769551078621726,1.7,CHEMBL203
CN(CCO)Cc1ccc(-c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,EGFR,8.522878745280337,3.0,CHEMBL203
CN(CCO)Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,EGFR,6.958607314841775,110.0,CHEMBL203
CN(CCO)Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,ERBB2,6.958607314841775,110.0,CHEMBL1824
CN(CCO)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,ERBB2,7.522878745280337,30.0,CHEMBL1824
CN(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,EGFR,9.657577319177793,0.22,CHEMBL203
CN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,EGFR,8.585026652029182,2.6,CHEMBL203
CN(CCOc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)CO,ERBB2,8.397940008672037,4.0,CHEMBL1824
CN(CCc1ccc(-c2ccccc2)cc1)Cc1cn(C)c2ccc(C(=O)Nc3ccc(F)cc3)cc12,ERBB2,4.619788758288394,24000.0,CHEMBL1824
CN(CCc1ccc(-c2ccccc2)cc1)Cc1cn(C)c2ccc(C(=O)Nc3ccc(F)cc3)cc12,ERBB4,5.102372908709558,7900.0,CHEMBL3009
CN(CCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21)C(=O)CO,ERBB2,8.244125144327509,5.7,CHEMBL1824
CN(c1ccc(F)c(NC(=O)c2cccc(OC(C)(C)C#N)c2Cl)c1)c1ccc2nc(NC(=O)C3CC3)sc2n1,ERBB2,5.920818753952375,1200.0,CHEMBL1824
CN(c1ccccc1)c1cc2c(cc1Nc1ccccc1)C(=O)NC2=O,EGFR,5.060480747381382,8700.0,CHEMBL203
CN(c1ccccc1)c1ncnc2ccc(N)cc12,EGFR,5.075720713938118,8400.0,CHEMBL203
CN(c1ccccc1)c1ncnc2ccc(N/N=N/Cc3ccccn3)cc12,EGFR,5.031517051446064,9300.0,CHEMBL203
CN(c1ccccc1)c1ncnc2ccccc12,EGFR,4.0,100000.0,CHEMBL203
CN/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,ERBB2,6.75910675601623,222.5,CHEMBL1824
CN1C(=O)/C(=C\c2ccc(Br)cc2)c2ccccc21,ERBB2,4.647817481888637,22500.0,CHEMBL1824
CN1C(=O)C(=C(C#N)C#N)c2cc(O)ccc21,EGFR,4.585026652029182,26000.0,CHEMBL203
CN1C(=S)C(C(=O)Nc2ccccc2)c2ccccc21,EGFR,6.0,1000.0,CHEMBL203
CN1CC(CC(=O)N2CCCC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,ERBB2,6.7121982700697735,194.0,CHEMBL1824
CN1CC(CC(=O)N2CCCCC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,ERBB2,6.991399828238082,102.0,CHEMBL1824
CN1CC2(CC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,ERBB2,6.638272163982407,230.0,CHEMBL1824
CN1CCC(N2CCC(n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1,ERBB2,7.838631997765026,14.5,CHEMBL1824
CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,ERBB2,6.995699914119041,1701.5,CHEMBL1824
CN1CCC(O)(c2nc(-c3ccc(F)cc3)c(-c3ccncc3)o2)CC1,EGFR,6.098541678603888,797.0,CHEMBL203
CN1CCC(Oc2cccc3ncnc(Nc4ccc(F)c(Cl)c4)c23)CC1,EGFR,8.522878745280337,3.0,CHEMBL203
CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c23)CC1,EGFR,8.301029995663981,5.0,CHEMBL203
CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,EGFR,6.853871964321762,140.0,CHEMBL203
CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c23)CC1,EGFR,5.6777807052660805,2100.0,CHEMBL203
CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c23)CC1,ERBB2,7.154901959985743,70.0,CHEMBL1824
CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5cnccn5)c(Cl)c4)c23)CC1,EGFR,6.161150909262744,690.0,CHEMBL203
CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5cscn5)c(Cl)c4)c23)CC1,EGFR,6.156144577376839,698.0,CHEMBL203
CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H](O)C1,EGFR,5.337242168318426,4600.0,CHEMBL203
CN1CCC(c2c(O)cc(O)c3c2O/C(=C\c2ccccc2Cl)C3=O)CC1,EGFR,5.774690718274137,1680.0,CHEMBL203
CN1CCC=C(C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)C1,EGFR,6.939302159646388,115.0,CHEMBL203
CN1CCC=C(C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)C1,ERBB2,5.297397158659573,5042.0,CHEMBL1824
CN1CCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,EGFR,6.886056647693163,130.0,CHEMBL203
CN1CCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,ERBB2,6.920818753952375,120.0,CHEMBL1824
CN1CCN(/N=C/c2c(N)ncnc2Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)CC1,ERBB2,7.195096115335649,258.5,CHEMBL1824
CN1CCN(C(=O)CC2CC[C@H](C(=O)N3CCN(c4ccccc4)CC3)[C@@H](C(=O)NO)C2)CC1,ERBB2,7.0,100.0,CHEMBL1824
CN1CCN(C(=O)COc2cccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,ERBB2,6.455931955649724,350.0,CHEMBL1824
CN1CCN(C(=O)c2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1.Cc1ccc(S(=O)(=O)O)cc1,ERBB2,7.273272790973428,53.3,CHEMBL1824
CN1CCN(C(C)(C)/C=C(\C#N)C(=O)N2CCC[C@@H](n3nc(-c4ccc(Oc5ccccc5)cc4F)c4c(N)ncnc43)C2)CC1,ERBB4,7.3872161432802645,41.0,CHEMBL3009
CN1CCN(C/C=C/C(=O)N2CCOc3cc4ncnc(Nc5ccc(F)c(Cl)c5)c4cc32)CC1,ERBB2,6.17134010346468,674.0,CHEMBL1824
CN1CCN(C/C=C/C(=O)N2CCOc3cc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4cc32)CC1,ERBB2,7.920818753952375,12.0,CHEMBL1824
CN1CCN(C/C=C/C(=O)Nc2cc3c(Nc4ccc(Cc5ccccn5)cc4)ncnc3cn2)CC1,ERBB4,7.026872146400302,94.0,CHEMBL3009
CN1CCN(C/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1,ERBB2,7.050609993355087,89.0,CHEMBL1824
CN1CCN(C/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1,ERBB4,6.51999305704285,302.0,CHEMBL3009
CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Br)c4)ncnc3cn2)CC1,EGFR,8.958607314841775,1.1,CHEMBL203
CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Br)c4)ncnc3cn2)CC1,ERBB2,9.301029995663981,0.5,CHEMBL1824
CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Br)c4)ncnc3cn2)CC1,ERBB4,9.096910013008056,0.8,CHEMBL3009
CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1,EGFR,9.301029995663981,0.5,CHEMBL203
CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1,ERBB2,9.154901959985743,0.7,CHEMBL1824
CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1,ERBB4,8.920818753952375,1.2,CHEMBL3009
CN1CCN(CCCCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,EGFR,5.346787486224656,4500.0,CHEMBL203
CN1CCN(CCCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,EGFR,6.6777807052660805,210.0,CHEMBL203
CN1CCN(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CC1,EGFR,8.309803919971486,4.9,CHEMBL203
CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,EGFR,5.060480747381382,8700.0,CHEMBL203
CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)NC(C)(C)C)nc3n2)CC1,EGFR,6.823908740944319,150.0,CHEMBL203
CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)NC4CCCCC4)nc3n2)CC1,EGFR,6.055517327849831,880.0,CHEMBL203
CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)NCc4ccccc4)nc3n2)CC1,EGFR,6.008773924307505,980.0,CHEMBL203
CN1CCN(CCCOc2cc(OC3CCOCC3)c3c(Nc4ccc(F)c(Cl)c4)ncnc3c2)CC1,EGFR,7.180456064458131,66.0,CHEMBL203
CN1CCN(CCCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,ERBB2,8.397940008672037,4.0,CHEMBL1824
CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,EGFR,5.586700235918748,2590.0,CHEMBL203
CN1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,ERBB2,7.8899459559799725,83.5,CHEMBL1824
CN1CCN(Cc2ccc(-c3cc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4s3)o2)CC1,ERBB2,6.6020599913279625,250.0,CHEMBL1824
CN1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1.Cc1ccc(S(=O)(=O)O)cc1,ERBB2,7.625251653989896,23.7,CHEMBL1824
CN1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,EGFR,6.769551078621726,170.0,CHEMBL203
CN1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,ERBB2,6.920818753952375,120.0,CHEMBL1824
CN1CCN(NCCCNc2cc3c(Nc4cccc(Br)c4)ncnc3cn2)CC1,EGFR,8.4089353929735,3.9,CHEMBL203
CN1CCN([C@H]2CC[C@@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)c(F)c4)c4c(N)ncnc43)CC2)CC1,ERBB2,5.8696662315049934,1350.0,CHEMBL1824
CN1CCN([C@H]2CC[C@@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1,ERBB2,6.698970004336019,200.0,CHEMBL1824
CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)c(Cl)c4)c4c(N)ncnc43)CC2)CC1,ERBB2,7.537602002101044,29.0,CHEMBL1824
CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)c(F)c4)c4c(N)ncnc43)CC2)CC1,ERBB2,7.118585723405454,189.0,CHEMBL1824
CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1,ERBB2,7.296729909783022,173.75,CHEMBL1824
CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4Cl)c4c(N)ncnc43)CC2)CC1,ERBB2,7.8124792791635365,15.4,CHEMBL1824
CN1CCN(c2cc3c(Nc4cccc(Br)c4)ncnc3cn2)CC1,EGFR,8.193820026016112,6.4,CHEMBL203
CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C5CCCC5)c4n3)cc2)CC1,ERBB2,7.221848749616356,60.0,CHEMBL1824
CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C5CCCC5)c4n3)cc2)CC1,ERBB4,7.522878745280337,30.0,CHEMBL3009
CN1CCN(c2ccc(Nc3ncnc4cc5oc(=O)n(CCOC(=O)CBr)c5cc34)cc2Cl)CC1,ERBB2,7.481486060122112,33.0,CHEMBL1824
CN1CCN(c2ccc(Nc3ncnc4cc5oc(=O)n(CCOC(=O)CCl)c5cc34)cc2Cl)CC1,ERBB2,8.045757490560675,9.0,CHEMBL1824
CN1CCN(c2ccc3[nH]c(-c4n[nH]c5ncc(-c6cncc7ccccc67)cc45)nc3c2)CC1,ERBB2,5.186419011431808,6510.0,CHEMBL1824
CN1CCN(c2ccc3c(n2)nc(-c2ccc(F)cc2)n3-c2ccnc(NC3CCCC3)n2)CC1,EGFR,5.060480747381382,8700.0,CHEMBL203
CN1CCN(c2ccc3nc(-c4n[nH]cc4/C=C/c4cccnc4)[nH]c3c2)CC1,ERBB2,5.031517051446064,9300.0,CHEMBL1824
CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,EGFR,4.888381863448501,14800.0,CHEMBL203
CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,ERBB2,4.801342913045577,15800.0,CHEMBL1824
CN1CCc2cc(Nc3nccc(-c4c(-c5cccc(NC(=O)Cc6ccccc6)c5)nc5sccn45)n3)ccc2C1,ERBB2,6.795880017344075,160.0,CHEMBL1824
CN1C[C@@H](OC(=O)N2CC=CC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,ERBB2,8.42021640338319,3.8,CHEMBL1824
CN1C[C@@H](OC(=O)N2CCC(F)(F)C2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,ERBB2,7.296708621881338,50.5,CHEMBL1824
CN1C[C@@H](OC(=O)N2CCC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,ERBB2,7.351639989019068,44.5,CHEMBL1824
CN1C[C@@H](OC(=O)N2CCCC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,ERBB2,7.939302159646388,11.5,CHEMBL1824
CN1C[C@@H](OC(=O)N2CCCCC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,ERBB2,8.136677139879545,7.3,CHEMBL1824
CN1C[C@@H](OC(=O)N2CCCCCC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,ERBB2,8.356547323513812,4.4,CHEMBL1824
CN1C[C@@H](OC(=O)N2CCCCCCC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,ERBB2,7.560667306169737,27.5,CHEMBL1824
CNC(=O)CCN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,ERBB2,6.259637310505756,550.0,CHEMBL1824
CNC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NC)[nH]c2ccccc12,EGFR,5.026872146400301,9400.0,CHEMBL203
CNC(=O)CN(C)CCOc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,ERBB2,5.823908740944319,1500.0,CHEMBL1824
CNC(=O)CN1CC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)C1,ERBB2,5.958607314841775,1100.0,CHEMBL1824
CNC(=O)CN1CCC(Oc2cc3c(Nc4cc(Cl)ccc4F)ncnc3cc2OC)CC1,ERBB2,6.065501548756432,860.0,CHEMBL1824
CNC(=O)CN1CCC(Oc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OC)CC1,ERBB2,6.578396073130168,264.0,CHEMBL1824
CNC(=O)CN1CCC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)CC1,ERBB2,7.050609993355087,89.0,CHEMBL1824
CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4)ncnc3cc2OC)CC1,ERBB2,6.443697499232712,360.0,CHEMBL1824
CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)C1,ERBB2,6.6020599913279625,250.0,CHEMBL1824
CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,ERBB2,7.995070033764111,18.8,CHEMBL1824
CNC(=O)CN1CCCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)C1,ERBB2,6.638272163982407,230.0,CHEMBL1824
CNC(=O)NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,EGFR,7.638272163982407,23.0,CHEMBL203
CNC(=O)NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,ERBB2,7.161150909262744,69.0,CHEMBL1824
CNC(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,ERBB2,7.698970004336019,20.0,CHEMBL1824
CNC(=O)[C@@H](C)N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,EGFR,7.522878745280337,30.0,CHEMBL203
CNC(=O)[C@@H](C)Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,ERBB2,7.180456064458131,66.0,CHEMBL1824
CNC(=O)[C@@H](C)Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,ERBB2,7.2441251443275085,57.0,CHEMBL1824
CNC(=O)[C@@H](C)Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12,ERBB2,7.229147988357855,59.0,CHEMBL1824
CNC(=O)[C@@H](C)Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12,ERBB2,6.619788758288394,240.0,CHEMBL1824
CNC(=O)[C@H]1CCCN1Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,EGFR,7.301029995663981,50.0,CHEMBL203
CNC(=O)c1c(SSc2[nH]c3ccccc3c2C(=O)NC)[nH]c2ccccc12,EGFR,5.214670164989233,6100.0,CHEMBL203
CNC(=O)c1c(SSc2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12,EGFR,5.452939202079719,4350.0,CHEMBL203
CNC(=O)c1c([Se][Se]c2[nH]c3ccccc3c2C(=O)NC)[nH]c2ccccc12,EGFR,4.886056647693163,13000.0,CHEMBL203
CNC(=O)c1c([Se][Se]c2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12,EGFR,5.214670164989233,6100.0,CHEMBL203
CNC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,EGFR,5.013228265733755,9700.0,CHEMBL203
CNC(=O)c1cc(Nc2ccc(-c3nc4ccccc4s3)cc2)ccn1,ERBB2,5.958607314841775,1100.0,CHEMBL1824
CNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C(\C)[N+](=O)[O-])cc2OC)cc1,EGFR,5.3979400086720375,4000.0,CHEMBL203
CNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,EGFR,6.3979400086720375,400.0,CHEMBL203
CNC(=O)c1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,EGFR,7.102372908709558,79.0,CHEMBL203
CNC(=O)c1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,ERBB2,7.494850021680094,32.0,CHEMBL1824
CNC(=S)N(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,EGFR,4.903089986991944,12500.0,CHEMBL203
CNC(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,ERBB2,9.0,1.0,CHEMBL1824
CNC1=CC2N=CN(C)/C(=N\c3cccc(Br)c3)C2C=N1,EGFR,8.508638306165727,3.1,CHEMBL203
CNC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,EGFR,7.200659450546418,63.0,CHEMBL203
CNC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,ERBB2,7.267606240177031,54.0,CHEMBL1824
CNCC(O)COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,EGFR,8.301029995663981,5.0,CHEMBL203
CNCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,EGFR,8.096910013008056,8.0,CHEMBL203
CNCCOc1n[nH]c2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,ERBB2,7.261439372640169,501.5,CHEMBL1824
CNCc1cncc(-c2cnc3[nH]nc(-c4nc5cc(OC(F)(F)F)ccc5[nH]4)c3c2)c1,ERBB2,5.417936637088291,3820.0,CHEMBL1824
CNN1C(=O)c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C1=O,EGFR,4.0,100000.0,CHEMBL203
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,EGFR,7.154901959985743,74.5,CHEMBL203
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,ERBB2,7.076031878814984,92.13333333333333,CHEMBL1824
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,ERBB4,6.875230717293388,201.2125,CHEMBL3009
CN[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Oc1cc2ncnc(Nc3ccc(Br)c(Cl)c3)c2cc1OC,ERBB2,6.0,1000.0,CHEMBL1824
CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4=O,EGFR,6.698970004336019,200.0,CHEMBL203
CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@@H]4O,EGFR,7.769551078621726,17.0,CHEMBL203
CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)[C@H](O)NC4=O,EGFR,6.585026652029182,260.0,CHEMBL203
CNc1cc2c(Nc3ccc(OC4CCN(C(=O)Nc5c(F)cccc5F)CC4)c(C)c3)ncnc2cn1,ERBB2,7.173393743112328,102.5,CHEMBL1824
CNc1cc2c(Nc3ccc(Oc4ccc(C(=O)NCC(C)(C)C)cc4)c(C)c3)ncnc2cn1,ERBB2,7.70446769648675,21.5,CHEMBL1824
CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,EGFR,7.823908740944319,15.0,CHEMBL203
CNc1cc2c(Nc3cccc(C(F)(F)F)c3)ncnc2cn1,EGFR,8.958607314841775,1.1,CHEMBL203
CNc1cc2c(Nc3cccc(C)c3)ncnc2cn1,EGFR,9.346787486224656,0.45,CHEMBL203
CNc1cc2c(Nc3cccc(Cl)c3)ncnc2cn1,EGFR,9.721246399047171,0.19,CHEMBL203
